userName,score,at,content
Pe***********le,5,2025-01-27 16:10:24,Enak pakai aplikasi ini
Pe***********le,5,2023-12-28 11:23:55,ok
Pe***********le,5,2025-06-03 19:33:54,♥️♥️♥️
Pe***********le,5,2025-02-25 18:33:46,"Bang ternyaman dan termudah, sukses trus Min❤"
Pe***********le,2,2021-06-01 06:28:30,Sya mau tranfer ke no rekening bca. Tpi kok sya di suruh kirim sms lgi.....????
Pe***********le,5,2021-10-17 01:02:07,"Membantu, aktifkan fiktur transfer pak biar lebih enak"
Pe***********le,5,2024-04-02 18:16:39,"Sy bru download dn lgsg regis, berhubung sy jg nasabah lama bca, dn proses regis gk bgtu lama lgsg selesai smua nya, saran lbh bgs lagi biar safety id atau pw atau ketika login d perkuat ajah biar gk gmpang banget, seperti mbanking ada kode akses dn bru pin"
Pe***********le,5,2023-03-25 11:48:15,mudah dalam bertransaksi
Pe***********le,2,2025-04-14 23:02:20,saya lupa kartu nomor ATM saya bagaimana caranya
Pe***********le,5,2025-08-25 13:10:56,bagus. cman tambahin untuk top up e wallet nya biar mkin lengkap fiturnya
Pe***********le,1,2025-11-19 18:17:57,jangan mau pake aplikasi ini sangat buruk dan penipuanv
Pe***********le,4,2022-04-04 02:28:03,"UI UX yg diberikan dari my BCA sangat bagus, mudah dan simpel dalam penggunaan, sangat menarik, saran kedepannya agar bisa diberikan login dengan banyak metode seperti login dengan sidik jari atau faceid. Selebihnya oke, tinggal menu yg ada di BCA mobile di masukkan ke my BCA biar bisa sepenuhnya pakai my BCA"
Pe***********le,1,2026-02-22 06:58:26,pelayanan anda sangat buruk klo anda ga ngerti TTD e-KTP dan saat proses nya jangan jadi analis klo ga terpaksa saya ga akan buka rekening
Pe***********le,1,2025-03-28 09:31:54,aplikasi sampah ga jelas dah daftar bolak balik ga bisa masuk
Pe***********le,3,2025-11-20 07:49:46,maaf nih tolong jngan update mlu emnk ny pktan data murah saya ksh bintang 3 dlu smtara 🙏
Pe***********le,5,2023-09-18 07:22:05,Kerennnn
Pe***********le,4,2025-05-30 10:54:16,tidak bisa login selalu keluar
Pe***********le,5,2025-06-23 22:07:57,BCA TERBAIK!!!!!
Pe***********le,5,2024-06-25 13:54:14,👍
Pe***********le,5,2024-02-27 05:25:30,Praktis dan mudah
Pe***********le,1,2024-04-01 15:28:28,Tiap login harus kirim SMS mulu
Pe***********le,5,2024-11-02 03:11:28,Bagus
Pe***********le,4,2024-10-01 10:19:13,"Coba tampilan nya lebih di perhatikan lagi, menurut saya sangat biasa tidak ada yang istimewa untuk tampilan dan fitur nya pun belum lengkap seperti pembayaran cicilan kendaraan bermotor dll. Saya mohon untuk update berikutnya bisa di pertimbangkan ulasan saya dan di tambah fitu fitur lainnya serta di perbagus tampilan di dalam aplikasi nya. Terimakasih"
Pe***********le,1,2023-11-30 14:26:20,"Gagal terus tiap bikin akun tulisannya BCA ID tidak tersedia, udah beberapa kali coba daftar beberapa kali kirim sms tetep aja bca id tidak tersedia. Percuma dicoba2 terus malah ngabisin pulsa buat kirim smsnya, dan akhirnya ga jadi daftar karna udah nyedot pulsa banyak bgt"
Pe***********le,1,2023-10-10 04:29:54,Super duper buruk!!ngabisin kuotaa sm pulsa doang!!
Pe***********le,4,2024-05-03 06:57:15,Bank Idaman rakyat indonesia
Pe***********le,2,2025-10-16 13:25:45,"Saya sangat sedikit kecewa dengan pelayanan costumer service nya, karena saya bekerja sebagai petani dan ingin membuat rekening baru malah di lempar ke bagian pegawai sales-nya dan bukan dilayani sama petugas costumer service. seperti perbedaan kasta saja walau pendapatan saya tidak prioritas serta dalam pelayanan tersebut seolah ada paksaan disuruh beli pulsa ke pegawai dan harus masukan kode ajakan dari sales pegawai BCA tersebut. semoga kedepannya harap ada perubahan dan perbaikan kedepannya."
Pe***********le,5,2023-10-04 06:18:28,Ok siip
Pe***********le,5,2024-08-27 11:31:22,👍
Pe***********le,5,2025-01-10 12:58:20,Mantaap aplikasinya
Pe***********le,5,2023-12-18 17:12:25,ok
Pe***********le,5,2024-10-08 02:52:16,Tolong fitur m-admin di apk myBCA diadakan krna tdk bisa hapus riwayat rekening org lain yg lama tersimpan
Pe***********le,5,2024-12-25 13:16:47,Oke si jauh ini
Pe***********le,2,2026-02-14 18:33:09,saldo ilang 50 k euy padahal pas baru rek sudah ada saldo mengendap dan dimutasi tidak ada keterangan
Pe***********le,1,2026-01-04 04:48:35,my BCA sy selalu bermasalah..
Pe***********le,5,2024-09-24 21:00:46,Mantab
Pe***********le,5,2021-05-14 09:47:08,👍👍👍👍👍
Pe***********le,1,2025-10-30 05:24:44,parah bener mau masukin nomor telepon kode negara nya tidak ada kan lucu
Pe***********le,5,2025-03-30 06:41:45,"pertama kali pake my bca, nyaman bgtttt, jadi bener bener gampang, semua orang harus pake juga sih"
Pe***********le,5,2024-04-25 00:25:07,Simpel lancar
Pe***********le,5,2025-08-23 10:07:09,ok
Pe***********le,1,2024-12-17 12:14:15,Error mulu
Pe***********le,3,2025-04-11 03:58:43,kenapa saya gak bisa pakai fitur biometrik? selalu aja ada pemberitahuan terjadi kesalahan padahal sudh update paling baru
Pe***********le,4,2024-02-25 01:33:26,"aneh nih 🇧‌🇨‌🇦‌ koq makin malah myBCA gak ada cek mutasi transferan masuk harusnya lebih lengkap donk fiturnya ketimbang mBanking, koq malah dikurangin.."
Pe***********le,3,2025-07-17 04:09:30,kenapa kode negara indonesia tidak ada. kok bisa jadi susah buat login kembali😑
Pe***********le,5,2023-09-29 05:34:27,"Ini yang diharapkan , ui lebih baik Semoga keamanannya pun juga"
Pe***********le,5,2025-12-27 00:28:31,bagus
Pe***********le,1,2025-07-27 04:22:17,"apaan coba verifikasi wajah nya gk bisa pas mau buat rekening, nah pas kartu rek nya udah jadi login nya gk bisa di verifikasi wajah gk jelas bngt"
Pe***********le,1,2025-12-28 08:06:50,kenapa kode negara Indonesia +62 tidak ada. tolong penjelasan kalian devloper
Pe***********le,1,2025-08-14 15:07:39,gara2 kesaksian di kasus NM jadi yakin mau nonton aktifkan rek yg hmpir 20 tahun jadi nasabah setia BCA
Pe***********le,3,2025-09-11 16:30:12,My BCA sering eror Qris nya. kurang enak
Pe***********le,1,2025-09-29 00:49:50,ERROR PARAH.. SUDAH 3 JAM GA BSA DIBUKA JUGA
Pe***********le,5,2023-04-05 08:17:58,Ok
Pe***********le,5,2025-06-02 04:29:49,"Sedikit masukan, akan lebih baik dan komplit pada saat melakukan pembayaran melalu klikbca history tranfer juga di tampilkan ke mybca agar dapat memudahkan pengguna"
Pe***********le,5,2025-09-23 04:26:33,Jago sekali...
Pe***********le,5,2025-03-17 02:00:28,Transaksi nya antar bang dan beda bank cepet dan biaya sdkit .trimkasih my BCA 🫰🫰🫰🫰
Pe***********le,1,2023-09-12 05:57:12,"Otp tidak masuk masuk, sudah habis cukup banyak pulsa tetapi id malah terblokir"
Pe***********le,5,2023-02-07 03:23:59,"Notif update nya, sekarang myBCA dapat digunakan untuk fitur cardless, tapi setelah diupdate dan dicoba, tetap tidak bisa menggunakan fitur tsb. Semoga segera ditambah fiturnya.."
Pe***********le,4,2022-03-02 13:09:23,"Sy gabisa registrasi kenapa ya tulisannya selalu ""terjadi kesalahan, mohon coba kembali"" Sy coba terus tetep gabisa"
Pe***********le,5,2025-10-30 04:55:49,saya mencoba semoga sukses selalu
Pe***********le,5,2025-07-25 04:23:48,Bca terbaik
Pe***********le,1,2025-11-20 23:15:39,kenapa gabisa login pake kode negara Indonesia
Pe***********le,5,2023-07-19 12:39:04,"Aplikasi mudah, semua tersedia dalam 1apk. Mantap"
Pe***********le,3,2024-10-11 14:20:37,"Tidak ada riwayat uang masuk,cuma ada riwayat uang keluar saja"
Pe***********le,5,2025-06-20 10:33:22,Baik
Pe***********le,1,2026-02-16 18:19:41,payah sering gagal kalo malem kalo transaksi
Pe***********le,3,2023-04-26 08:21:21,Coba duluh yah
Pe***********le,1,2026-02-22 05:22:02,lemot banget aplikasi nya
Pe***********le,1,2025-12-06 21:39:52,pemeliharaan sistemnya lama ga sesuai waktu
Pe***********le,5,2025-07-17 19:23:09,sangat bagus
Pe***********le,4,2021-08-25 12:04:07,Tolong tambahkan fitur tarik tunai tanpa kartu seperti di mbangking
Pe***********le,2,2023-10-31 13:46:13,"Verifikasi diri selalu gagal, jaringan dan sinyal lancar tapi selalu error. Mohon segera perbaiki.."
Pe***********le,2,2024-12-31 12:17:11,"Makin update makin ngelag , klo cuman buat promo menarik mending iklan atau apa , jangan di dalam aplikasi jga ngiklan , ga penting"
Pe***********le,5,2021-08-30 13:36:50,Bagus
Pe***********le,1,2025-11-23 12:43:06,Waduh sekarang giliran saya ganti hp aplikasi sudah di download tapi malahan bug engga bisa dibuka
Pe***********le,1,2025-10-12 13:07:17,ini kenapa ya?... saya baru buat akun bank dan langsung isi saldo sebesar 350k tapi kenapa saldonya cuman ada 300k doang
Pe***********le,4,2024-10-22 07:19:15,Aman
Pe***********le,5,2025-01-06 23:03:27,Selalu dihati kalau BCA mah
Pe***********le,5,2024-08-08 22:43:08,Bagus
Pe***********le,1,2024-12-15 02:02:34,tidak bisa login
Pe***********le,2,2025-08-03 14:53:22,mau login minta otp sampai 4x tetap aja gak bisa masuk. id dan password benar malah minta otp terus.payah
Pe***********le,1,2024-08-19 16:12:41,"saya melakukan transaksi di dana 100 rbu rupiah tapi yg masuk my bca 50,laah 50 lagi kmna gajelas"
Pe***********le,5,2023-06-03 16:14:05,Antar muka keren.. Mhon dtmbhkan pilihan menu untuk bayar listrik jg..
Pe***********le,2,2025-07-18 11:08:46,aplikasi BCA sekarang susah harus pake pulsa lagi buat minta otp sekarang jarang beli pulsa paket semua
Pe***********le,5,2022-05-17 17:30:58,"Aplikasi perbankan paling oke, mungkin bisa ditambahkan menu untuk E-toll. Terima kasih."
Pe***********le,5,2025-06-04 02:56:26,bagus
Pe***********le,3,2021-07-30 10:53:11,Belum.bisa isi flash
Pe***********le,3,2025-11-20 12:56:07,layanan bagus tapi terlalu sering untuk upgrade apk sehingga mengganggu mobilitas transaksi & menghapus apk lain utk.tercukupi ruang penyimpanan.
Pe***********le,4,2024-06-26 06:26:14,Keseringan update
Pe***********le,1,2026-01-09 22:47:58,"Sering error pas butuh buat bayar Qris atau TF, muter² mulu akhirnya gagal. Smp berkali-kali. Ujung²nya bayar pake Livin', parah banget Edited : klu alasan dr koneksi/sinyal harusnya pake M-banking lain jg sama gk bisa, ini ganti pake M-banking lain lgsg sukses dan ini sangat sering terjadi."
Pe***********le,5,2025-02-20 03:08:51,Update nya bagus bgt tampilannya 😍😍😍😍😍
Pe***********le,1,2024-02-25 01:40:29,"keluar mulu gajelas, ngabisin pulsa"
Pe***********le,5,2025-07-08 18:54:47,mantap
Pe***********le,5,2024-10-15 16:43:54,Sangat membantu di pekerjaan
Pe***********le,1,2023-11-24 10:14:58,selama ini fine aja makai mybca baru update malah timbul masalah ke gini bikin rusuh aja
Pe***********le,5,2022-12-14 16:30:44,"Update yang sekarang, semakin mantap. Lanjutkan BCA, kemarin masih pake BCA Mobile buat topup flazz, sekarang udah lengkap di mybca. Tinggal fitur cardless nya niih belum ada :)"
Pe***********le,1,2024-11-30 09:23:26,Mendadak gak bisa login
Pe***********le,5,2025-11-19 22:01:31,"bagus & membantu ,tapi jangan terus²an update ,memory udah penuh terusss aja minta update"
Pe***********le,5,2025-02-02 16:35:10,Bagus
Pe***********le,5,2021-10-26 12:54:09,Great experience with this app. Menyajikan tampilan yang lebih dinamis dan sangat cocok untuk anak muda. 👍🏻👍🏻👍🏻
Pe***********le,1,2024-04-12 03:49:53,Bodoh pembuatnya
Pe***********le,5,2025-01-31 13:25:28,"Aplikasi cepat, mantap. Cuma ada bug, ketika mau isi kuota kita pilih nomer tujuan di kontak, setelah di klik ternyata nomer tujuan nya tdk berubah, masih nomer kita."
Pe***********le,1,2025-11-16 07:25:14,"Setiap transaksi menggunakan QRIS,transfer gagal terus tolong update terus saya kecewa setiap transaksi selalu gagal harus transaksi berulang ulang untuk dapat menggunakan transaksinya"
Pe***********le,3,2023-08-28 01:34:30,Saat ini aplikasinya sudah bagus. Tolong tambahkan scan QRIS sumber kartu kredit
Pe***********le,1,2025-09-25 05:26:50,Uda di-update..sekali masuk minta update lagi..gimn ceritanya ini aplikasi...
Pe***********le,2,2024-01-06 11:51:49,Susah bgt mau daftar. Verifikasinya gk msuk email.pdahal jaringan lancar
Pe***********le,5,2025-04-28 14:19:09,goood
Pe***********le,1,2023-12-30 07:48:34,Semakin hari semakin jelek error terus menghambat mau trf
Pe***********le,1,2024-04-04 06:28:10,"Verifikasi via sms selalu gagal, pulsa terpotong 2000 sekali kirim... Habis pulsa buat verifikasi yg selalu gagal. Akhirnya delete app"
Pe***********le,1,2024-12-13 00:31:55,"Kenapa ini gabisa di buka² ya aplikasinya padahal lagi urgent banget buat tf, udah 3 hari gabisa di buka² heran"
Pe***********le,5,2025-08-31 13:47:28,saldo nya kok tidak terlihat ya?
Pe***********le,3,2024-12-19 00:33:20,"uda bagus sii fitur"" di my bca ini, cm knp sering ada update an, bikin agak lemot"
Pe***********le,5,2022-07-12 14:36:00,"Aplikasi Baru sudah Setahun Lebih, tapi belum ada fitur Finger Printt.. Hehhhh editedd >>> mantapp sdh ada fing er print"
Pe***********le,1,2024-02-11 23:59:08,Sebenernya aplikasi ini gimana si Masak mau masuk aja gak bisa ada tulisannya maaf ID/pasword anda salah Padahal bener lo
Pe***********le,1,2025-05-29 04:40:28,kecewa gw dari kemarin sore udh nelpon ga di angkat2 sama pihak BCA nya untuk pembuatan rekening akhirnya gaji gua tertunda.
Pe***********le,1,2025-09-19 14:24:12,"kenapa ya setiap transfer selalu di potong? potong nya tidak kira kira lagi, mikir dong, jangan seenak nya saja."
Pe***********le,1,2022-04-24 15:42:06,"Tolong lah jangan di persulit untuk login. Masa gara"" ganti hp harus verifikasi. Yang pentingkan tau ID sama password kan cukup 👎"
Pe***********le,5,2021-07-24 03:14:21,Wow keren sangat suka sekali ini yang ku tunggu best innovation dari Bank BCA Indonesia thanks
Pe***********le,1,2025-09-25 14:52:44,transaksi qris gagal tapi saldo terpotong dari tanggal 10-09-2025 sampai hari ini saldo tidak di kembalikan atau ada informasi kejalasan dari pihak BCA!! sangat KECEWA
Pe***********le,1,2025-07-01 10:40:41,"kok selalu muncul notif Terjadi kesalahan ??!! mau buat rekening online susah ya ,trouble nya gak jelas,meskipun diulang ulang bikin cape ngetik...Payah"
Pe***********le,1,2025-06-04 02:00:33,"mau buka rekening aja harus vc sementara cs nya gajelas, di angkat tapi malah sistem muterin lagu doang gua tungguin lama"" ga ada yang ngomong, pas di telpon lagi sedang melayani nasabah lain, pas giliran gw di layanin kagak ngomong malah nyetel lagu, apa susahnya bikin no antrian atau ngomong pas di vidio call"
Pe***********le,5,2023-01-04 15:21:57,Mantull
Pe***********le,5,2024-11-30 09:23:19,TOP
Pe***********le,1,2024-09-26 01:24:38,"saya tidak bisa daftar, BCA ID ter blokir"
Pe***********le,1,2024-02-23 02:58:35,"Suara CS nya kecil padahal volume HP sudah maksimal. Suara CS tidak bisa masuk kedalam Headset / Headset bluetooth, wow dibalas internet stabil, maaf, ini Wifi + Data Telkomsel kurang cepat kah? Kurang memadai kah?"
Pe***********le,1,2021-12-14 08:47:59,Hape di reset ulang. Aplikasi lgsg di blokir. Padahal butuh transaksi hampir setiap hari. Mau diaktifin lagi prosesnya belibet. Di ping pong. Ke KCP disuruh telp ke halo bca. Telp ke halo bca blg di KCP jg bisa. Yg bener siapa? Ini 1 perusahaan kan?!? Profesionalisme diperbaiki untuk bank yg sebesar BCA. Bukan pertama kali kendala di BCA. Semoga beneran dihubungin ya dalam 2/3 hari utk verifikasi ?!?! Petugas CS byk diem dan ga jawab dari awal. Berasa ngomong sama angin. Betul2 merepotkan.
Pe***********le,5,2025-05-02 07:14:24,good job
Pe***********le,3,2025-04-24 10:58:33,mnta d upgrade tp pas udh upgrade malah blik lg k instal lg
Pe***********le,5,2025-08-25 13:28:01,tidak dapat buka aplikasi
Pe***********le,1,2025-08-15 11:09:52,"NGAPAIN OBRAK ABRIK ATM ORANG, ITU KAN HAK PRIBADI"
Pe***********le,2,2023-12-16 09:28:46,Ribet banget sekarang my bca aneh harus kirim sms terus nyedot uang nasabah perlahan kalo gini setiap login sms sms dulu perasaan engga
Pe***********le,5,2024-07-20 00:51:22,Applicable
Pe***********le,1,2024-10-14 22:54:50,mau login ribet amat. makanya jarang penggunanya. harusnya loginnya sama seperti bca mobile tidak ribet pake video call seperti daftar rekening baru saja. penggunaannya juga hampir sama dan rekeningnya juga sama tapi kenapa ribet sekali.
Pe***********le,1,2025-08-16 15:29:36,tidak ada privasi
Pe***********le,1,2024-05-16 07:50:53,"Setiap login ada SMS berbayar pula, login gagal pulsa habis, aplikasi merepotkan"
Pe***********le,1,2024-10-22 01:05:34,Biasanya selalu bagus...habis update versi yg terakhir 1.28.1 malah force close terus
Pe***********le,1,2025-07-21 00:30:14,catatan pengeluaran ada trs pdhal saldo kosong takutnya pas saldo ada kepotong beneran tolong di perbaikin
Pe***********le,1,2024-10-21 14:28:26,"tolong ini versi yang terbaru kenapa sering force close? setelah update jadi sering keluar"" dan gabisa masuk ke home bca setelah login langsung mental keluar? kenapa eh mana di aplikasi dua duanya mybca sama bca mobile, jadi susah mau transaksi di market place"
Pe***********le,4,2024-01-31 16:21:03,"Aneh pulsa habis buat verifikasi, giliran masuk, minta verifikasi lagi, hduh mau nyampai kapan verifikasi terus,"
Pe***********le,5,2025-06-04 08:19:31,sangat membantu...
Pe***********le,1,2025-03-23 22:20:25,Apk nya sih bagus cuma sayang klo nyimpen uang suka ke ambil mulu pdahal belm jga seminggu bahkan sisa saldo 5rb pun hilang sampe nol banget:(((
Pe***********le,1,2025-07-09 05:38:54,Bank Terbesar Di Indonesia .. UDAH kaya bank Termiskin di Indonesia Aja .. Mengajukan Kartu Kredit susah .. Paylater Apalgi .. harus ttp Ke kantor Cabang .. Mnding GK usah ada fitur yg Kya gtuan .. percuma menurut saya klo tida Berfungsi
Pe***********le,3,2024-11-19 22:12:49,"aksesbilitas udh dimatiin sudah versi terbaru juga tapi tiap mau log in tidak bisa masuk, salah trs padahal udh bener kenapa ya"
Pe***********le,1,2025-12-06 06:32:38,ribet Untuk penggunaan nya
Pe***********le,1,2025-03-19 12:37:31,tidak bisa. foto selfe susah banget daftar doang
Pe***********le,1,2025-12-11 11:53:05,tolong apk nya di perbaiki
Pe***********le,5,2026-01-21 07:39:23,bagus
Pe***********le,2,2024-11-22 15:25:36,"update trs, maksa lagi 👎🏼"
Pe***********le,5,2025-11-04 09:53:58,bagus
Pe***********le,1,2024-01-20 05:56:41,udh log ij beberapa kali tapi tetep ga berhasil pdhl pulsa dah kesedot hampir 20.000 MOHON DIPERBAIKI
Pe***********le,5,2025-01-14 13:22:06,top
Pe***********le,5,2025-07-04 05:14:54,❤🪴
Pe***********le,2,2023-02-17 05:43:34,Sejak update terbaru saya tidak bisa transfer. Setiap masuk menu transfer . Mental kehalaman awal. Dikarenakan gagal ngeload daftar rekening yg banyak. Mohon tambahkan fitur hapus rekening tanpa lewat menu transfer.
